0 0.00271187 1 


1.87725 0.00249632 0.999728 


1.88975 0.00266825 0.999727 


1.90225 0.00288341 0.999735 


1.91475 0.00300741 0.999765 


1.93225 0.00286829 0.999837 


1.94475 0.00258777 0.999888 


1.95725 0.00245763 0.999914 


1.96975 0.00261594 0.999915 


1.98225 0.00285868 0.999922 


1.99475 0.00303419 0.999953 


2.01213 0.00297027 1.00003 


2.02463 0.0026672 1.00009 


2.03713 0.00241586 1.00012 


2.04963 0.00251266 1.00012 


2.06212 0.00280022 1.00013 


2.07462 0.00303819 1.00015 


2.08962 0.00307117 1.00021 


2.10362 0.00277773 1.00026 


2.11612 0.00242991 1.00029 


2.12862 0.0023972 1.0003 


2.14112 0.00270277 1.0003 


2.15362 0.00300778 1.00031 


2.16625 0.00310904 1.00034 


2.18287 0.00283745 1.00037 


2.19537 0.00247001 1.00039 


2.20787 0.00234763 1.0004 


2.22037 0.00263259 1.0004 


2.23287 0.00297507 1.0004 


2.24537 0.00310901 1.0004 


2.26225 0.0028627 1.0004 


2.27475 0.00249815 1.00039 


2.28725 0.00234405 1.00039 


2.29975 0.00260186 1.00039 


2.31225 0.00295324 1.00039 


2.32475 0.00312132 1.00037 


2.34162 0.00291711 1.00034 


2.35412 0.00253679 1.0003 


2.36662 0.00233003 1.00028 


2.37912 0.00256098 1.00028 


2.39162 0.00292608 1.00028 


2.40412 0.00315018 1.00026 


2.421 0.00303757 1.00019 


2.4335 0.00264125 1.00014 


2.446 0.00229666 1.00011 


2.4585 0.00244909 1.0001 


2.471 0.00285656 1.0001 


2.4835 0.00316818 1.00007 


2.4995 0.00320133 1.00001 


2.514 0.00277611 0.999943 


2.5255 0.00231523 0.999902 


2.53194 0.00220549 0.999892 


2.54444 0.00248757 0.999893 


2.55694 0.0029695 0.999884 


2.56944 0.00327614 0.999854 


2.58694 0.00316786 0.999789 


2.59944 0.00267938 0.999741 


2.60906 0.00224889 0.999716 


2.61556 0.0021291 0.99971 


2.623 0.00227457 0.99971 


2.62925 0.00254211 0.999711 


2.6355 0.00282968 0.999707 


2.64175 0.00307509 0.9997 


2.65019 0.0032896 0.999686 


2.66756 0.00320931 0.999647 


2.68006 0.00272607 0.999622 


2.69056 0.00223294 0.999608 


2.69681 0.00209947 0.999604 


2.70431 0.00224177 0.999603 


2.71056 0.00252504 0.999603 


2.71681 0.00282979 0.999601 


2.72306 0.00308503 0.999599 


2.73206 0.00330626 0.999594 


2.74956 0.00316401 0.999591 


2.76206 0.00264741 0.999594 


2.77125 0.00222598 0.999598 


2.77775 0.00210234 0.999599 


2.78512 0.00225854 0.999598 


2.79137 0.00254439 0.999596 


2.79762 0.00284729 0.999596 


2.80387 0.00310025 0.999598 


2.813 0.00332276 0.999606 


2.831 0.0031629 0.999638 


2.8435 0.00261968 0.99967 


2.8515 0.0022333 0.999688 


2.85775 0.00208632 0.999695 


2.86519 0.0022213 0.999695 


2.87144 0.00250656 0.999693 


2.87769 0.00281858 0.999693 


2.88394 0.00308878 0.999698 


2.89287 0.00334779 0.999713 


2.91062 0.00330635 0.999768 


2.92375 0.00276117 0.999822 


2.93294 0.00224194 0.999856 


2.93919 0.00202557 0.999869 


2.94619 0.0021117 0.999871 


2.95244 0.00241077 0.999868 


2.95869 0.00275951 0.999868 


2.96494 0.00307221 0.999875 


2.97206 0.00334302 0.999889 


2.98569 0.00353955 0.999933 


3.00294 0.0030648 1.00001 


3.0145 0.002328 1.00006 


3.02075 0.00197425 1.00008 


3.027 0.0019177 1.00008 


3.03325 0.00219979 1.00008 


3.0395 0.00260976 1.00008 


3.04575 0.00299771 1.00008 


3.052 0.00330932 1.00009 


3.06369 0.00363052 1.00013 


3.08231 0.00332975 1.0002 


3.09481 0.00253669 1.00024 


3.10106 0.00205843 1.00026 


3.10731 0.00178275 1.00027 


3.11356 0.00196114 1.00027 


3.11981 0.0024135 1.00026 


3.12606 0.0028781 1.00027 


3.13231 0.00325745 1.00028 


3.14137 0.00360781 1.00029 


3.1585 0.00357643 1.00033 


3.17225 0.00287163 1.00036 


3.18119 0.00215954 1.00038 


3.18744 0.00177213 1.00038 


3.19369 0.00184018 1.00038 


3.19994 0.00228892 1.00038 


3.20619 0.00279005 1.00039 


3.21244 0.00320515 1.00039 


3.21987 0.00354131 1.00039 


3.23462 0.00367339 1.0004 


3.25062 0.00301341 1.0004 


3.26019 0.00227602 1.0004 


3.26644 0.00183434 1.0004 


3.27269 0.00178152 1.0004 


3.27894 0.00217451 1.0004 


3.28519 0.00268169 1.0004 


3.29144 0.00312244 1.0004 


3.29769 0.0034485 1.0004 


3.31 0.00372424 1.00039 


3.32837 0.00321347 1.00036 


3.33975 0.00236803 1.00033 


3.346 0.00187634 1.00032 


3.35225 0.00172482 1.00031 


3.3585 0.00207665 1.00032 


3.36475 0.00259695 1.00032 


3.371 0.0030668 1.00032 


3.37725 0.00342945 1.00031 


3.38931 0.00379404 1.00029 


3.40881 0.00340122 1.00023 


3.42119 0.00247206 1.00018 


3.42744 0.00189099 1.00016 


3.4315 0.00163601 1.00015 


3.43562 0.00165334 1.00015 


3.43875 0.00184937 1.00015 


3.44187 0.00212372 1.00015 


3.445 0.00241779 1.00015 


3.45097 0.00294017 1.00015 


3.45722 0.00338101 1.00014 


3.46709 0.00383182 1.00012 


3.48484 0.00386864 1.00006 


3.49897 0.00309584 0.999998 


3.50778 0.00221266 0.999959 


3.51322 0.00162708 0.999941 


3.51634 0.00144064 0.999937 


3.51972 0.00151559 0.999939 


3.52284 0.00179001 0.999943 


3.52597 0.0021355 0.999945 


3.52909 0.00248225 0.999946 


3.53412 0.00298367 0.999942 


3.54037 0.00348041 0.999932 


3.54937 0.00395099 0.999911 


3.5655 0.00409788 0.999859 


3.58175 0.00326317 0.999798 


3.59006 0.00238126 0.999767 


3.59562 0.0016554 0.99975 


3.59875 0.00133393 0.999745 


3.60187 0.00130197 0.999746 


3.605 0.00158747 0.999749 


3.60812 0.00199165 0.999751 


3.61125 0.00239622 0.999751 


3.61437 0.00276537 0.999749 


3.62059 0.00336948 0.999742 


3.62716 0.0038246 0.999731 


3.63966 0.00422321 0.999706 


3.65816 0.00372523 0.999663 


3.66922 0.0027271 0.999639 


3.67547 0.0019036 0.999627 


3.67928 0.00139617 0.999622 


3.68241 0.00120673 0.99962 


3.68553 0.00141422 0.99962 


3.68866 0.00182877 0.99962 


3.69178 0.00226444 0.99962 


3.69491 0.00266411 0.999619 


3.70006 0.00321746 0.999616 


3.70631 0.00371516 0.999612 


3.7165 0.00416273 0.999604 


3.73537 0.00390636 0.999594 


3.74787 0.00291447 0.999592 


3.75419 0.00212682 0.999593 


3.75891 0.00147856 0.999593 


3.76203 0.001219 0.999592 


3.76516 0.00134487 0.99959 


3.76828 0.00173446 0.999588 


3.77141 0.00217238 0.999586 


3.77453 0.0025816 0.999585 


3.77909 0.00309449 0.999585 


3.78534 0.00363203 0.999585 


3.79453 0.00410965 0.999589 


3.81178 0.00410493 0.999608 


3.82653 0.00313371 0.999635 


3.83359 0.00229182 0.999651 


3.83859 0.00157443 0.999662 


3.84172 0.00122275 0.999665 


3.84484 0.00123895 0.999664 


3.84797 0.00160529 0.99966 


3.85109 0.00205812 0.999657 


3.85422 0.00248818 0.999656 


3.85775 0.00291742 0.999656 


3.864 0.00352481 0.99966 


3.87125 0.00401022 0.999668 


3.88425 0.00436765 0.999694 


3.90425 0.00365788 0.999753 


3.91362 0.00268437 0.999789 


3.91941 0.0018201 0.999812 


3.92253 0.00131305 0.999822 


3.92461 0.00107214 0.999825 


3.92636 0.00105178 0.999824 


3.92792 0.00119335 0.999822 


3.92948 0.00142008 0.999819 


3.93105 0.00167563 0.999817 


3.93327 0.00203801 0.999815 


3.93639 0.00250755 0.999814 


3.93952 0.00291848 0.999815 


3.94558 0.00356106 0.999821 


3.95227 0.0040684 0.999833 


3.96477 0.00454445 0.999865 


3.98627 0.00399606 0.999942 


3.99677 0.00294946 0.999987 


4.00236 0.0020788 1.00001 


4.00548 0.00147419 1.00002 


4.00775 0.00102695 1.00003 


4.00931 0.000834006 1.00003 


4.01087 0.000897926 1.00003 


4.01244 0.00116006 1.00003 


4.014 0.00147589 1.00002 


4.01556 0.00178768 1.00002 


4.0173 0.00211152 1.00002 


4.02042 0.00262881 1.00002 


4.02355 0.00306911 1.00002 


4.02973 0.00375651 1.00003 


4.0368 0.00430164 1.00005 


4.0493 0.00475971 1.00008 


4.0703 0.0041556 1.00015 


4.08067 0.00306705 1.00019 


4.0862 0.00214792 1.00021 


4.08933 0.00147033 1.00022 


4.09094 0.00107404 1.00023 


4.09234 0.000749384 1.00023 


4.09312 0.000646259 1.00023 


4.09391 0.000665834 1.00023 


4.09469 0.000795505 1.00023 


4.09547 0.000976252 1.00023 


4.09625 0.00117069 1.00022 


4.09715 0.00139232 1.00022 


4.09871 0.00175492 1.00022 


4.10027 0.00208423 1.00022 


4.10291 0.00257283 1.00022 


4.10604 0.00306058 1.00023 


4.11107 0.00368605 1.00023 


4.11732 0.00424939 1.00024 


4.12888 0.00480225 1.00027 


4.14951 0.00441301 1.00031 


4.1617 0.00323021 1.00034 


4.16766 0.00225056 1.00035 


4.17079 0.00156654 1.00036 


4.17259 0.00110371 1.00036 


4.17399 0.000736042 1.00036 


4.17477 0.000596019 1.00036 


4.17555 0.000597607 1.00036 


4.17634 0.000739526 1.00036 


4.17712 0.000939303 1.00036 


4.1779 0.00114964 1.00036 


4.17868 0.00135503 1.00036 


4.18001 0.00168233 1.00036 


4.18157 0.00203083 1.00036 


4.18382 0.0024723 1.00036 


4.18695 0.00299051 1.00037 


4.19141 0.00358371 1.00037 


4.19766 0.0041898 1.00038 


4.20835 0.0047582 1.00038 


4.2281 0.0045005 1.0004 


4.24085 0.00335021 1.0004 


4.24704 0.00238164 1.0004 


4.25016 0.0017299 1.0004 


4.25223 0.00121841 1.0004 


4.25379 0.00080596 1.0004 


4.25466 0.000624924 1.0004 


4.25547 0.000590425 1.0004 


4.25625 0.0007078 1.00041 


4.25703 0.000898579 1.00041 


4.25781 0.00110688 1.00041 


4.25859 0.0013127 1.00041 


4.25993 0.00164427 1.00041 


4.26149 0.00199593 1.00041 


4.26365 0.00242443 1.00041 


4.26677 0.00295103 1.00041 


4.27093 0.00351707 1.00041 


4.27718 0.00414757 1.00041 


4.28693 0.00472106 1.00041 


4.30543 0.00467415 1.0004 


4.3208 0.00343334 1.00037 


4.32737 0.00241534 1.00036 


4.33049 0.00175702 1.00035 


4.33252 0.00124144 1.00035 


4.33409 0.000804145 1.00034 


4.33491 0.000605144 1.00034 


4.33541 0.000540752 1.00034 


4.33595 0.000558786 1.00034 


4.33634 0.000623575 1.00035 


4.33673 0.000714699 1.00035 


4.33743 0.000905341 1.00035 


4.33821 0.00112584 1.00035 


4.33899 0.00133909 1.00035 


4.34009 0.00161894 1.00035 


4.34165 0.0019814 1.00035 


4.34362 0.00238463 1.00036 


4.34674 0.00292834 1.00036 


4.3509 0.00351243 1.00035 


4.35715 0.00416845 1.00035 


4.36627 0.00476237 1.00034 


4.3824 0.00496189 1.00031 


4.40002 0.00392877 1.00026 


4.40834 0.00280678 1.00023 


4.41252 0.00196859 1.00021 


4.41474 0.00139669 1.0002 


4.41616 0.000959867 1.0002 


4.41695 0.000696446 1.00019 


4.41761 0.0004859 1.00019 


4.418 0.000411879 1.00019 


4.41839 0.000420948 1.00019 


4.41879 0.000507061 1.00019 


4.41918 0.000629175 1.0002 


4.41957 0.000761352 1.0002 


4.41996 0.000893486 1.0002 


4.42059 0.00109952 1.0002 


4.42137 0.00133681 1.0002 


4.42215 0.0015562 1.0002 


4.42371 0.00195016 1.0002 


4.42528 0.00229658 1.00021 


4.42831 0.00286836 1.0002 


4.43162 0.00338104 1.0002 


4.43787 0.00412129 1.00019 


4.446 0.00475875 1.00018 


4.45937 0.00519769 1.00015 


4.48187 0.00434755 1.00007 


4.49175 0.00313941 1.00003 


4.49662 0.00219442 1.00001 


4.49903 0.0015672 1 


4.50048 0.00109448 0.999993 


4.50126 0.000791608 0.999989 


4.50176 0.000573736 0.999987 


4.50215 0.000389406 0.999985 


4.50242 0.000273964 0.999985 


4.50255 0.000237776 0.999985 


4.50267 0.000231884 0.999986 


4.50277 0.000248807 0.999987 


4.50287 0.000279576 0.999987 


4.50296 0.000318995 0.999988 


4.50316 0.000407381 0.999989 


4.50335 0.000500227 0.99999 


4.50355 0.000591201 0.999991 


4.50374 0.000678953 0.999992 


4.50412 0.000837127 0.999994 


4.50451 0.000990768 0.999995 


4.50502 0.00117666 0.999996 


4.5058 0.00143394 0.999997 


4.50658 0.00166643 0.999998 


4.50806 0.0020557 0.999998 


4.50962 0.00241458 0.999998 


4.51271 0.00301215 0.999996 


4.5159 0.0035148 0.999992 


4.52215 0.00426798 0.999982 


4.53078 0.00494232 0.999964 


4.54503 0.00535371 0.999926 


4.56665 0.00440843 0.999859 


4.57628 0.00316672 0.999825 


4.58087 0.00223805 0.999807 


4.58331 0.00157138 0.999797 


4.58466 0.00110039 0.999791 


4.58541 0.000781623 0.999787 


4.5858 0.000585107 0.999785 


4.58605 0.000438498 0.999784 


4.58624 0.000319943 0.999783 


4.58633 0.000251921 0.999783 


4.58643 0.000181481 0.999783 


4.58651 0.000130848 0.999783 


4.58655 0.000112685 0.999783 


4.58657 0.000107786 0.999783 


4.58661 0.000110496 0.999783 


4.58663 0.000118815 0.999783 


4.58666 0.000131047 0.999783 


4.58669 0.000149484 0.999784 


4.58673 0.000183307 0.999784 


4.58678 0.000218597 0.999784 


4.58683 0.000253743 0.999785 


4.58688 0.000288164 0.999785 


4.58696 0.000342616 0.999786 


4.58706 0.000405649 0.999786 


4.58716 0.000465343 0.999786 


4.5873 0.000546317 0.999787 


4.58749 0.000650833 0.999787 


4.58769 0.00074799 0.999788 


4.58804 0.000909534 0.999789 


4.58843 0.0010718 0.999789 


4.58894 0.00126386 0.99979 


4.58972 0.00152879 0.99979 


4.59059 0.00179113 0.99979 


4.59215 0.00220423 0.99979 


4.59387 0.00259527 0.999789 


4.59699 0.00318862 0.999786 


4.6009 0.00377987 0.999781 


4.60715 0.00448184 0.999771 


4.61728 0.00515668 0.999753 


4.63415 0.00528299 0.999719 


4.65178 0.00406107 0.999681 


4.65971 0.00284892 0.999664 


4.66346 0.00199731 0.999655 


4.66545 0.00140133 0.99965 


4.66653 0.000995318 0.999647 


4.66713 0.000719773 0.999645 


4.66749 0.000525392 0.999643 


4.66769 0.000406279 0.999643 


4.66784 0.000304956 0.999642 


4.66794 0.000232619 0.999641 


4.66801 0.000173511 0.999641 


4.66806 0.000135806 0.999641 


4.66811 0.000106206 0.99964 


4.66813 9.55518e-05 0.99964 


4.66816 9.17606e-05 0.99964 


4.66818 9.66547e-05 0.99964 


4.66821 0.000108066 0.99964 


4.66823 0.000123632 0.99964 


4.66825 0.000141414 0.99964 


4.66828 0.000160226 0.99964 


4.66831 0.000185379 0.99964 


4.66836 0.000223542 0.99964 


4.66841 0.000260655 0.99964 


4.66846 0.000296491 0.99964 


4.66852 0.000338502 0.999639 


4.66861 0.000403707 0.999639 


4.66871 0.00046502 0.999639 


4.66884 0.000538273 0.999639 


4.66903 0.000645297 0.999639 


4.66923 0.000744333 0.999639 


4.66953 0.000886696 0.999639 


4.66992 0.0010529 0.999639 


4.67034 0.00121697 0.999639 


4.67113 0.00148993 0.999639 


4.67191 0.00173572 0.999639 


4.67348 0.00216064 0.999638 


4.6751 0.00254041 0.999637 


4.67823 0.00314905 0.999635 


4.68207 0.00374369 0.999632 


4.68832 0.00445755 0.999626 


4.69863 0.00513977 0.999617 


4.71638 0.00517748 0.999603 


4.73251 0.00392995 0.999595 


4.73995 0.00274184 0.999593 


4.74354 0.00189639 0.999593 


4.74531 0.0013513 0.999593 


4.74626 0.000989265 0.999592 


4.74687 0.000712962 0.999592 


4.74724 0.000514152 0.999592 


4.74744 0.000395696 0.999591 


4.74759 0.00029352 0.999591 


4.74769 0.000222865 0.999591 


4.74778 0.000151058 0.99959 


4.74784 0.000115904 0.99959 


4.74787 0.000105496 0.999589 


4.74789 0.000102196 0.999589 


4.74792 0.000106864 0.999589 


4.74795 0.000116825 0.999588 


4.74797 0.000130565 0.999588 


4.74801 0.000153578 0.999588 


4.74805 0.000189223 0.999587 


4.7481 0.000225519 0.999587 


4.74815 0.000261253 0.999587 


4.7482 0.000296038 0.999587 


4.74828 0.000347897 0.999586 


4.74837 0.00041131 0.999586 


4.74847 0.000471257 0.999586 


4.74862 0.000554665 0.999585 


4.74881 0.000659258 0.999585 


4.74901 0.00075647 0.999584 


4.74936 0.000918115 0.999584 


4.74975 0.00108051 0.999583 


4.75029 0.00128405 0.999582 


4.75107 0.00154812 0.999582 


4.75198 0.00182111 0.999581 


4.75354 0.00223229 0.99958 


4.75543 0.00265828 0.999579 


4.75856 0.00324341 0.999578 


4.76302 0.00390045 0.999577 


4.76927 0.00456827 0.999576 


4.78009 0.00521729 0.999578 


4.79884 0.00511521 0.999589 


4.81396 0.00381675 0.999608 


4.82096 0.00263818 0.999621 


4.82412 0.00186792 0.999628 


4.82581 0.00133337 0.999633 


4.8267 0.000985833 0.999635 


4.82726 0.000723882 0.999637 


4.82761 0.000533224 0.999638 


4.8278 0.000409912 0.999639 


4.82794 0.000311823 0.999639 


4.82804 0.000233922 0.999639 


4.82809 0.00018442 0.999639 


4.82814 0.000138859 0.999639 


4.82818 0.000105376 0.999639 


4.8282 8.32837e-05 0.999639 


4.82822 6.99596e-05 0.999639 


4.82823 6.42786e-05 0.999639 


4.82825 6.26027e-05 0.999639 


4.82826 6.56693e-05 0.999639 


4.82827 7.23534e-05 0.999638 


4.82828 8.14744e-05 0.999638 


4.8283 9.27893e-05 0.999638 


4.82832 0.00011576 0.999638 


4.82834 0.000139218 0.999638 


4.82837 0.000162305 0.999637 


4.82839 0.00018476 0.999637 


4.82842 0.000206527 0.999637 


4.82846 0.000243638 0.999637 


4.82851 0.000283106 0.999636 


4.82856 0.00032056 0.999636 


4.82863 0.000370513 0.999636 


4.82873 0.000436729 0.999635 


4.82882 0.000498613 0.999635 


4.82897 0.000586774 0.999634 


4.82917 0.000692888 0.999633 


4.82936 0.000791094 0.999633 


4.82973 0.000958119 0.999632 


4.83012 0.00112084 0.999631 


4.83071 0.00134546 0.999631 


4.8315 0.0016071 0.99963 


4.83254 0.00191733 0.999629 


4.83411 0.00231985 0.999628 


4.8362 0.00277965 0.999628 


4.83932 0.00334817 0.999628 


4.84417 0.00403629 0.99963 


4.85042 0.00467815 0.999635 


4.86248 0.00534989 0.999648 


4.88336 0.00508779 0.999686 


4.89711 0.00382194 0.999723 


4.90386 0.00267846 0.999747 


4.90717 0.00186473 0.99976 


4.90879 0.00134121 0.999768 


4.90971 0.000975697 0.999773 


4.91025 0.000714888 0.999776 


4.91058 0.000524513 0.999779 


4.91077 0.000391994 0.99978 


4.91088 0.000304148 0.999781 


4.91096 0.000233281 0.999782 


4.91101 0.000184153 0.999782 


4.91105 0.000147215 0.999783 


4.91107 0.000116922 0.999783 


4.91109 9.47837e-05 0.999783 


4.9111 7.66748e-05 0.999783 


4.91111 6.40203e-05 0.999783 


