0.221169 0.975645 3.37508e-05 -6.12323 1.38903 -0.00179979 
0.219463 0.975775 -0.00213485 -6.28397 1.3821 0.129169 
0 0 0 0 0 0 


0.065943 0.998232 -2.59675e-05 -6.26927 0.414132 -0.00149306 
0.0646228 0.998095 0.00228132 -6.08167 0.406986 0.10394 
0 0 0 0 0 0 


-0.0329617 0.999864 -2.50557e-05 -6.27917 -0.206997 0.00152268 
-0.0311304 0.999735 0.00193932 -6.12025 -0.199113 -0.140363 
0 0 0 0 0 0 


-0.111256 0.9942 1.26378e-06 -6.24137 -0.698726 0.00231234 
-0.108538 0.99421 -0.000404887 -6.26772 -0.686273 -0.204229 
0 0 0 0 0 0 


-0.188837 0.982414 2.36773e-05 -6.16549 -1.18603 0.000982318 
-0.187529 0.982551 -0.00243085 -6.34666 -1.17953 -0.0962953 
0 0 0 0 0 0 


-0.266756 0.964163 2.14146e-05 -6.05087 -1.67549 -0.00134824 
-0.267974 0.964313 -0.00245897 -6.23531 -1.67988 0.0927903 
0 0 0 0 0 0 


-0.414175 0.910592 -3.77306e-05 -5.7187 -2.60145 -0.00193908 
-0.415981 0.910508 0.00193193 -5.55978 -2.6095 0.141561 
0 0 0 0 0 0 


-0.520307 0.854398 -4.04721e-05 -5.3658 -3.26801 0.00162012 
-0.518399 0.854293 0.00186628 -5.21297 -3.26239 -0.145778 
0 0 0 0 0 0 


-0.585695 0.810958 -1.3385e-05 -5.09079 -3.67875 0.00233839 
-0.582982 0.810949 -0.000505102 -5.12298 -3.67046 -0.203219 
0 0 0 0 0 0 


-0.647448 0.762523 9.08045e-06 -4.78485 -4.06678 0.000977033 
-0.646186 0.762598 -0.00249233 -4.96642 -4.06257 -0.0921207 
0 0 0 0 0 0 


-0.716242 0.698231 3.52185e-06 -4.38135 -4.49915 -0.00168838 
-0.717876 0.698314 -0.00222871 -4.54515 -4.50193 0.124872 
0 0 0 0 0 0 


-0.795655 0.606113 -4.39251e-05 -3.80625 -4.99819 -0.0023175 
-0.79792 0.606105 0.00139909 -3.69074 -5.00289 0.177399 
0 0 0 0 0 0 


-0.858555 0.513141 -5.87142e-05 -3.22332 -5.39332 0.000890821 
-0.857483 0.51309 0.00242658 -3.02854 -5.39328 -0.0808885 
0 0 0 0 0 0 


-0.89615 0.444213 -3.61728e-05 -2.78857 -5.62955 0.00240566 
-0.893459 0.444177 0.000498842 -2.74347 -5.62741 -0.20242 
0 0 0 0 0 0 


-0.928196 0.372547 -7.70112e-06 -2.33625 -5.83108 0.0018041 
-0.926118 0.37254 -0.00189429 -2.47006 -5.8289 -0.15247 
0 0 0 0 0 0 


-0.954502 0.298585 2.77668e-06 -1.87084 -5.99669 -0.000250745 
-0.954677 0.298601 -0.00281435 -2.0722 -5.99537 0.0152361 
0 0 0 0 0 0 


-0.981576 0.191281 -2.61157e-05 -1.19878 -6.16722 -0.00259514 
-0.984235 0.191307 -0.000547508 -1.23384 -6.16745 0.206955 
0 0 0 0 0 0 


-0.997346 0.0730211 -6.48071e-05 -0.45872 -6.26643 -0.000699566 
-0.998029 0.0730265 0.00254386 -0.254639 -6.26814 0.0554339 
0 0 0 0 0 0 


-0.999999 -0.00545386 -5.82009e-05 0.0348802 -6.28311 0.00165821 
-0.998212 -0.00546902 0.00200171 0.195107 -6.28443 -0.134211 
0 0 0 0 0 0 


-0.996468 -0.0838954 -2.9694e-05 0.529903 -6.26107 0.00254631 
-0.993709 -0.0839175 -0.000297702 0.514905 -6.26074 -0.204813 
0 0 0 0 0 0 


-0.986766 -0.16182 -3.39731e-06 1.02145 -6.20042 0.00137323 
-0.985258 -0.161827 -0.00240142 0.852142 -6.19856 -0.108461 
0 0 0 0 0 0 


-0.963805 -0.266104 -5.0206e-06 1.67667 -6.05664 -0.00155442 
-0.9655 -0.266082 -0.00220763 1.51862 -6.05571 0.130456 
0 0 0 0 0 0 


-0.936649 -0.349758 -3.64992e-05 2.2 -5.88623 -0.00250125 
-0.939288 -0.349743 0.000415802 2.24036 -5.88833 0.208572 
0 0 0 0 0 0 


-0.889743 -0.456047 -6.21342e-05 2.86597 -5.59149 0.000267661 
-0.88952 -0.456083 0.00261966 3.07766 -5.5935 -0.013893 
0 0 0 0 0 0 


-0.851204 -0.524462 -4.46484e-05 3.29729 -5.34933 0.00230584 
-0.848824 -0.5245 0.00130797 3.40462 -5.34734 -0.177823 
0 0 0 0 0 0 


-0.807391 -0.589642 -1.27503e-05 3.70929 -5.07414 0.00242995 
-0.804837 -0.589633 -0.00115689 3.62968 -5.06907 -0.186765 
0 0 0 0 0 0 


-0.758571 -0.651185 8.326e-06 4.09759 -4.76756 0.00072907 
-0.757875 -0.651115 -0.00273166 3.90152 -4.76397 -0.0479402 
0 0 0 0 0 0 


-0.674925 -0.737444 -9.25071e-06 4.63842 -4.24213 -0.00225144 
-0.677418 -0.737391 -0.00108106 4.56221 -4.24791 0.194949 
0 0 0 0 0 0 


-0.593664 -0.804284 -4.57523e-05 5.05559 -3.73141 -0.00138128 
-0.59521 -0.804359 0.00209608 5.23118 -3.73847 0.125607 
0 0 0 0 0 0 


-0.517328 -0.855383 -4.49635e-05 5.37679 -3.25157 0.00148878 
-0.515904 -0.855497 0.00223941 5.56015 -3.24886 -0.105996 
0 0 0 0 0 0 


-0.448579 -0.893347 -1.66239e-05 5.61752 -2.81948 0.00270238 
-0.445815 -0.893375 0.000130478 5.63409 -2.80957 -0.203652 
0 0 0 0 0 0 


-0.377034 -0.925797 1.35919e-05 5.82363 -2.36988 0.00181299 
-0.375207 -0.925698 -0.00212294 5.66946 -2.36099 -0.131057 
0 0 0 0 0 0 


-0.275307 -0.960941 1.96229e-05 6.04486 -1.73057 -0.00118018 
-0.27674 -0.960791 -0.00233554 5.87094 -1.7348 0.11199 
0 0 0 0 0 0 


-0.188965 -0.981566 -8.71799e-06 6.17217 -1.18785 -0.00240097 
-0.191622 -0.981549 0.000194282 6.19409 -1.2007 0.211225 
0 0 0 0 0 0 


-0.0800533 -0.996377 -3.47787e-05 6.26295 -0.503183 1.43489e-05 
-0.0802026 -0.996537 0.00260076 6.47902 -0.506903 0.0158368 
0 0 0 0 0 0 


-0.00159562 -0.999586 -1.9493e-05 6.28418 -0.00998253 0.00223185 
0.000603362 -0.999713 0.00157556 6.41386 -0.00160825 -0.163726 
0 0 0 0 0 0 


0.0768947 -0.996626 1.2991e-05 6.26785 0.483375 0.00259712 
0.0795562 -0.996611 -0.000842675 6.20914 0.495909 -0.193364 
0 0 0 0 0 0 


0.154937 -0.987514 3.72434e-05 6.21216 0.973868 0.00103659 
0.155907 -0.987371 -0.00259545 6.02011 0.980405 -0.0671174 
0 0 0 0 0 0 


0.266281 -0.963494 2.65244e-05 6.0601 1.67367 -0.00201744 
0.263995 -0.963375 -0.00142525 5.95237 1.66495 0.179851 
0 0 0 0 0 0 


0.350699 -0.936088 -5.74171e-06 5.88502 2.20431 -0.00201812 
0.348474 -0.936126 0.00141734 6.00333 2.19307 0.179438 
0 0 0 0 0 0 


0.43939 -0.897881 -1.69834e-05 5.64368 2.76183 0.000779047 
0.44006 -0.89802 0.00256862 5.85225 2.76123 -0.047786 
0 0 0 0 0 0 


0.508516 -0.860623 5.55571e-06 5.41102 3.19632 0.0025425 
0.511108 -0.860713 0.000930545 5.48745 3.20382 -0.191259 
0 0 0 0 0 0 


0.574529 -0.818054 3.78002e-05 5.14561 3.61116 0.00226584 
0.576892 -0.818038 -0.00150216 5.03743 3.61947 -0.169577 
0 0 0 0 0 0 


0.640648 -0.767425 5.54657e-05 4.82844 4.02654 0.000211638 
0.640771 -0.76733 -0.0027538 4.62536 4.0295 -0.0040533 
0 0 0 0 0 0 


0.715626 -0.698107 3.61693e-05 4.39107 4.49755 -0.00229255 
0.713136 -0.69803 -0.000987495 4.31686 4.49286 0.197607 
0 0 0 0 0 0 


0.784564 -0.619662 -5.29e-07 3.89488 4.93076 -0.00140375 
0.783047 -0.619683 0.00217211 4.0704 4.92529 0.124273 
0 0 0 0 0 0 


0.830775 -0.55618 -3.02261e-06 3.49555 5.2212 0.00103305 
0.831801 -0.556246 0.0024995 3.69311 5.21961 -0.0741911 
0 0 0 0 0 0 


0.871871 -0.489267 2.12512e-05 3.07671 5.47941 0.0025469 
0.874576 -0.489328 0.000644847 3.12918 5.48143 -0.19795 
0 0 0 0 0 0 


0.907615 -0.419336 5.18987e-05 2.6393 5.70382 0.00202455 
0.909824 -0.41936 -0.00174065 2.51535 5.70729 -0.156834 
0 0 0 0 0 0 


0.942602 -0.333524 6.52808e-05 2.10087 5.92328 -0.000378422 
0.942186 -0.3335 -0.00272985 1.9025 5.92609 0.0363386 
0 0 0 0 0 0 


0.969103 -0.246372 4.27307e-05 1.55147 6.08947 -0.00245202 
0.966564 -0.246323 -0.000831525 1.49029 6.08973 0.202819 
0 0 0 0 0 0 


0.988614 -0.150189 6.50914e-06 0.944175 6.21194 -0.00154139 
0.987073 -0.150165 0.00215534 1.11781 6.20892 0.127415 
0 0 0 0 0 0 


0.997352 -0.0721569 2.23653e-06 0.45354 6.26685 0.000888347 
0.998343 -0.0721745 0.00252513 0.651676 6.26357 -0.0707254 
0 0 0 0 0 0 


0.99995 0.00632049 2.47954e-05 -0.0378351 6.28307 0.00242387 
1.00265 0.00627473 0.000704923 0.0188171 6.28219 -0.196436 
0 0 0 0 0 0 


0.996409 0.0847584 5.42174e-05 -0.528524 6.26055 0.00195512 
0.998678 0.084722 -0.00168791 -0.646975 6.26282 -0.159807 
0 0 0 0 0 0 


0.983519 0.181242 6.67392e-05 -1.13373 6.1791 -0.00052394 
0.983069 0.181256 -0.00273735 -1.33035 6.18258 0.0393483 
0 0 0 0 0 0 


0.964066 0.26618 4.38481e-05 -1.6689 6.05655 -0.00253229 
0.961567 0.266225 -0.000936096 -1.73676 6.05678 0.200582 
0 0 0 0 0 0 


0.93393 0.357915 5.894e-06 -2.24803 5.86713 -0.0017572 
0.932303 0.357923 0.00205639 -2.07853 5.86281 0.136234 
0 0 0 0 0 0 


0.902976 0.430076 -9.75679e-07 -2.70168 5.67268 0.00070452 
0.903889 0.430033 0.00252885 -2.49952 5.66967 -0.0643963 
0 0 0 0 0 0 


0.866467 0.499586 1.96427e-05 -3.13655 5.44324 0.00229508 
0.869153 0.499535 0.000759707 -3.07429 5.44526 -0.194412 
0 0 0 0 0 0 


0.824645 0.566017 4.78104e-05 -3.55163 5.18031 0.0018845 
0.826966 0.566019 -0.00163539 -3.66578 5.18603 -0.162288 
0 0 0 0 0 0 


0.764777 0.644707 5.9461e-05 -4.04479 4.8039 -0.000607065 
0.764352 0.644789 -0.00274171 -4.24246 4.80691 0.0381839 
0 0 0 0 0 0 


0.711907 0.702709 3.88661e-05 -4.41036 4.47163 -0.00250914 
0.709528 0.702785 -0.00121711 -4.49911 4.46736 0.191267 
0 0 0 0 0 0 


0.645075 0.764547 5.2071e-07 -4.80153 4.05182 -0.00218017 
0.643131 0.764514 0.00170749 -4.65504 4.04286 0.163567 
0 0 0 0 0 0 


0.579288 0.815526 -1.20428e-05 -5.12241 3.63864 0.000409412 
0.579978 0.815409 0.00254666 -4.91201 3.6364 -0.0470594 
0 0 0 0 0 0 


0.513548 0.85845 5.84423e-06 -5.3903 3.22569 0.00215652 
0.516169 0.858366 0.000919447 -5.31321 3.23287 -0.189304 
0 0 0 0 0 0 


0.444671 0.896085 3.32643e-05 -5.62441 2.79298 0.00189821 
0.447096 0.896123 -0.0014885 -5.72794 2.80366 -0.169022 
0 0 0 0 0 0 


0.348192 0.93783 4.52969e-05 -5.88535 2.18685 -0.000711438 
0.34773 0.937992 -0.00272509 -6.08442 2.18877 0.0416461 
0 0 0 0 0 0 


0.273622 0.96225 2.34075e-05 -6.04007 1.71846 -0.00259783 
0.271221 0.962364 -0.0011545 -6.12442 1.70903 0.194029 
0 0 0 0 0 0 


0.188093 0.982562 -1.43883e-05 -6.1704 1.18135 -0.0022338 
0.18615 0.9825 0.00167487 -6.02367 1.16837 0.164197 
0 0 0 0 0 0 


0.104208 0.994962 -2.7377e-05 -6.24902 0.654552 0.000435921 
0.104967 0.994792 0.00249938 -6.03879 0.6532 -0.052262 
0 0 0 0 0 0 


0.0258636 1.00007 -9.34041e-06 -6.27941 0.162501 0.00214271 
0.0285152 0.999963 0.000825863 -6.20747 0.172622 -0.190598 
0 0 0 0 0 0 


-0.052614 0.999021 1.75529e-05 -6.27063 -0.330439 0.0018327 
-0.0502248 0.999064 -0.00156548 -6.37893 -0.318003 -0.165469 
0 0 0 0 0 0 


-0.149394 0.98918 2.90437e-05 -6.20772 -0.938373 -0.000577143 
-0.149687 0.989354 -0.00275896 -6.40939 -0.935747 0.0298959 
0 0 0 0 0 0 


-0.226457 0.974417 8.4726e-06 -6.11633 -1.42241 -0.00253898 
-0.228784 0.974551 -0.0013019 -6.21226 -1.43123 0.189056 
0 0 0 0 0 0 


-0.311867 0.950522 -2.9853e-05 -5.96915 -1.95879 -0.00230973 
-0.313891 0.950486 0.0015707 -5.83121 -1.97137 0.170894 
0 0 0 0 0 0 


-0.389074 0.921615 -4.44376e-05 -5.78857 -2.44366 0.000237868 
-0.388531 0.921467 0.00254263 -5.57516 -2.44679 -0.0349678 
0 0 0 0 0 0 


-0.460151 0.888262 -2.81237e-05 -5.57763 -2.89009 0.00208894 
-0.457581 0.888141 0.00102839 -5.48948 -2.88338 -0.184338 
0 0 0 0 0 0 


-0.528369 0.849437 -6.59791e-07 -5.33167 -3.31865 0.00197363 
-0.525847 0.849426 -0.00138132 -5.4239 -3.30913 -0.174336 
0 0 0 0 0 0 


-0.613335 0.790222 1.40091e-05 -4.95854 -3.85257 -0.000470673 
-0.613548 0.79033 -0.00280014 -5.15934 -3.84898 0.0246652 
0 0 0 0 0 0 


-0.67337 0.739681 -5.28479e-06 -4.64239 -4.22981 -0.00245839 
-0.675648 0.739788 -0.00140029 -4.7441 -4.2335 0.186529 
0 0 0 0 0 0 


-0.739411 0.673629 -4.48252e-05 -4.23057 -4.64469 -0.00221482 
-0.741383 0.673639 0.00162329 -4.08881 -4.65255 0.167927 
0 0 0 0 0 0 


-0.79045 0.612934 -5.81138e-05 -3.85027 -4.96527 0.000238122 
-0.78996 0.612862 0.00256129 -3.63803 -4.96965 -0.0297252 
0 0 0 0 0 0 


-0.836087 0.549043 -4.16988e-05 -3.44757 -5.25199 0.00212023 
-0.833543 0.548951 0.00110793 -3.3539 -5.25103 -0.18109 
0 0 0 0 0 0 


-0.876548 0.481769 -1.33131e-05 -3.02289 -5.50635 0.00209357 
-0.873956 0.481712 -0.00130111 -3.10617 -5.50209 -0.177783 
0 0 0 0 0 0 


-0.919473 0.393552 4.56188e-06 -2.4674 -5.7764 -6.77417e-05 
-0.919323 0.39357 -0.00286547 -2.66552 -5.77173 -0.00120808 
0 0 0 0 0 0 


-0.948453 0.317231 -1.09504e-05 -1.98896 -5.95879 -0.00220894 
-0.950564 0.317295 -0.00168762 -2.10888 -5.95681 0.173527 
0 0 0 0 0 0 


-0.971695 0.236507 -4.58121e-05 -1.48453 -6.10496 -0.00249218 
-0.974004 0.236565 0.00107314 -1.38577 -6.10796 0.197844 
0 0 0 0 0 0 


-0.988232 0.153339 -6.49342e-05 -0.963469 -6.20886 -8.24333e-05 
-0.988156 0.153334 0.00257731 -0.74781 -6.21425 0.00407702 
0 0 0 0 0 0 


-0.997212 0.0753349 -5.13289e-05 -0.472235 -6.26533 0.00202868 
-0.994871 0.0752742 0.00145106 -0.351606 -6.26831 -0.165597 
0 0 0 0 0 0 


-1.00002 -0.00313379 -2.20574e-05 0.0229216 -6.28321 0.00232343 
-0.997261 -0.00320427 -0.000927507 -0.0312574 -6.28173 -0.188135 
0 0 0 0 0 0 


-0.996105 -0.0878445 5.90142e-07 0.556765 -6.25899 0.000793843 
-0.995075 -0.0878684 -0.00275131 0.373901 -6.25408 -0.0627876 
0 0 0 0 0 0 


-0.982912 -0.183517 -7.24563e-06 1.1575 -6.17654 -0.00178994 
-0.984706 -0.183467 -0.00208076 1.01208 -6.17305 0.148128 
0 0 0 0 0 0 


-0.965441 -0.260078 -3.73078e-05 1.6363 -6.06693 -0.00262493 
-0.967957 -0.260019 0.000401729 1.68297 -6.06922 0.217066 
0 0 0 0 0 0 


-0.938575 -0.344637 -6.22072e-05 2.16567 -5.8981 -0.000464453 
-0.93897 -0.344646 0.00249165 2.38185 -5.90426 0.0435135 
0 0 0 0 0 0 


-0.908634 -0.417224 -5.20916e-05 2.62274 -5.70997 0.00188863 
-0.906565 -0.417293 0.00175372 2.77015 -5.71227 -0.145851 
0 0 0 0 0 0 


-0.873069 -0.487239 -2.25925e-05 3.06493 -5.48664 0.00249528 
-0.870211 -0.487297 -0.00053912 3.03962 -5.48273 -0.193797 
0 0 0 0 0 0 


-0.832092 -0.554249 2.93183e-06 3.48782 -5.2294 0.00135766 
-0.8305 -0.554233 -0.00249536 3.32455 -5.22249 -0.100503 
0 0 0 0 0 0 


-0.771672 -0.635584 3.77611e-06 3.99916 -4.85001 -0.00132019 
-0.773074 -0.635485 -0.00239973 3.8317 -4.84828 0.117791 
0 0 0 0 0 0 


-0.719365 -0.694185 -2.26605e-05 4.36546 -4.52135 -0.00258404 
-0.721922 -0.694119 -0.000116369 4.37079 -4.52845 0.22116 
0 0 0 0 0 0 


-0.655563 -0.754716 -5.06463e-05 4.74352 -4.1203 -0.000861874 
-0.656409 -0.75478 0.00232377 4.95379 -4.12929 0.0826993 
0 0 0 0 0 0 


-0.594307 -0.803838 -4.4511e-05 5.05285 -3.73528 0.00169766 
-0.592542 -0.803964 0.00199323 5.22403 -3.73511 -0.123786 
0 0 0 0 0 0 


-0.529365 -0.848002 -1.55646e-05 5.33259 -3.32718 0.0025911 
-0.526479 -0.848064 -0.000175089 5.33369 -3.31821 -0.195403 
0 0 0 0 0 0 


-0.46113 -0.886932 1.25974e-05 5.5792 -2.89844 0.00166447 
-0.459246 -0.886863 -0.002271 5.42965 -2.88786 -0.119679 
0 0 0 0 0 0 


-0.367484 -0.929614 1.88309e-05 5.84793 -2.30997 -0.00102637 
-0.368628 -0.929441 -0.00252176 5.66881 -2.30997 0.0990075 
0 0 0 0 0 0 


-0.293336 -0.955589 -5.06055e-06 6.00931 -1.84388 -0.00250746 
-0.295873 -0.955495 -0.000385287 5.99092 -1.85602 0.219417 
0 0 0 0 0 0 


-0.2082 -0.97767 -3.43024e-05 6.14547 -1.30864 -0.00106942 
-0.209279 -0.977774 0.00221447 6.34872 -1.32102 0.103313 
0 0 0 0 0 0 


-0.130819 -0.990995 -3.05357e-05 6.22951 -0.822211 0.00156402 
-0.129239 -0.991174 0.00211954 6.41264 -0.821106 -0.109768 
0 0 0 0 0 0 


-0.0526148 -0.998204 -2.27324e-06 6.27687 -0.330664 0.00261393 
-0.0497314 -0.998295 4.26243e-05 6.29317 -0.319151 -0.194688 
0 0 0 0 0 0 


0.0259404 -0.999253 2.70092e-05 6.28536 0.163043 0.00181107 
0.0279809 -0.999184 -0.00211603 6.14471 0.175369 -0.129639 
0 0 0 0 0 0 


0.128553 -0.991296 3.60734e-05 6.23587 0.807952 -0.000863162 
0.127585 -0.991106 -0.00257178 6.04996 0.808495 0.0868376 
0 0 0 0 0 0 


0.206015 -0.978146 1.34888e-05 6.15133 1.29488 -0.00248099 
0.203509 -0.97803 -0.00053221 6.11789 1.28312 0.217658 
0 0 0 0 0 0 


0.2897 -0.956711 -1.65412e-05 6.01379 1.821 -0.00129019 
0.288417 -0.956787 0.00212744 6.20643 1.80799 0.120835 
0 0 0 0 0 0 


0.363898 -0.93102 -1.57989e-05 5.85225 2.28742 0.00134753 
0.365271 -0.931191 0.00226879 6.04488 2.28614 -0.0932582 
0 0 0 0 0 0 


0.435864 -0.899584 1.07957e-05 5.65651 2.73973 0.00257263 
0.438729 -0.899704 0.000310035 5.69104 2.748 -0.193026 
0 0 0 0 0 0 


0.505166 -0.862597 4.06588e-05 5.42589 3.17521 0.00193773 
0.507403 -0.862594 -0.00192077 5.29979 3.18537 -0.142233 
0 0 0 0 0 0 


0.591828 -0.805663 5.28272e-05 5.06871 3.71969 -0.000662212 
0.591129 -0.805536 -0.00267132 4.8773 3.72311 0.0673878 
0 0 0 0 0 0 


0.653287 -0.756728 3.19025e-05 4.7594 4.10587 -0.00246517 
0.650856 -0.756612 -0.000809684 4.70218 4.10057 0.212594 
0 0 0 0 0 0 


0.716736 -0.696954 -6.11631e-07 4.38074 4.50467 -0.00158914 
0.715238 -0.696957 0.0019962 4.55943 4.49481 0.140614 
0 0 0 0 0 0 


0.769223 -0.638554 -4.00672e-06 4.01333 4.83457 0.0010354 
0.770347 -0.638654 0.00241371 4.21454 4.82975 -0.0729709 
0 0 0 0 0 0 


0.816975 -0.576214 1.98056e-05 3.62322 5.13461 0.00245453 
0.819794 -0.576332 0.000614553 3.67892 5.13636 -0.188981 
0 0 0 0 0 0 


0.859711 -0.510321 4.95288e-05 3.21098 5.40297 0.00202907 
0.862172 -0.510389 -0.00167705 3.10505 5.40851 -0.155646 
0 0 0 0 0 0 


0.910608 -0.412876 6.46456e-05 2.59952 5.72238 -0.000548227 
0.910132 -0.412837 -0.00276358 2.40787 5.72807 0.0514474 
0 0 0 0 0 0 


0.940254 -0.340146 4.4771e-05 2.14099 5.90841 -0.00246701 
0.937922 -0.340059 -0.00107342 2.06465 5.90979 0.205631 
0 0 0 0 0 0 


0.964072 -0.265317 1.26294e-05 1.66799 6.05802 -0.00213112 
0.962192 -0.265256 0.00159466 1.81523 6.05259 0.177147 
0 0 0 0 0 0 


0.981919 -0.188851 1.59899e-06 1.18663 6.17019 0.000469244 
0.982565 -0.188877 0.00253655 1.40173 6.16306 -0.0347892 
0 0 0 0 0 0 


0.993717 -0.111221 2.03462e-05 0.700344 6.24423 0.00222406 
0.996383 -0.111314 0.00105004 0.789388 6.2413 -0.178249 
0 0 0 0 0 0 


0.999412 -0.0329061 4.9269e-05 0.210242 6.27975 0.00212122 
1.00214 -0.0330001 -0.0012773 0.135489 6.28231 -0.171256 
0 0 0 0 0 0 


0.997123 0.0761834 6.91897e-05 -0.473769 6.26484 -0.000109077 
0.997272 0.0761791 -0.00289734 -0.664535 6.27153 0.00753015 
0 0 0 0 0 0 


0.988131 0.154179 5.45118e-05 -0.964625 6.20802 -0.00218679 
0.986152 0.154248 -0.00173306 -1.0869 6.21202 0.174498 
0 0 0 0 0 0 


0.973024 0.231225 2.09976e-05 -1.45131 6.11299 -0.00267471 
0.970791 0.231296 0.000940481 -1.35483 6.10888 0.212707 
0 0 0 0 0 0 


0.95189 0.306846 8.73597e-07 -1.92793 5.98025 -0.000253174 
0.951934 0.306831 0.00251311 -1.70204 5.97224 0.0152702 
0 0 0 0 0 0 


0.924888 0.380577 1.30462e-05 -2.38982 5.81056 0.0019054 
0.927288 0.380488 0.00145379 -2.26508 5.80772 -0.160828 
0 0 0 0 0 0 


0.892209 0.451961 4.02465e-05 -2.83616 5.60505 0.00214795 
0.895116 0.451882 -0.000838202 -2.8779 5.6093 -0.181691 
0 0 0 0 0 0 


0.845786 0.533907 6.27677e-05 -3.34923 5.31306 0.000608516 
0.846927 0.53393 -0.00278863 -3.524 5.32101 -0.0583994 
0 0 0 0 0 0 


0.795691 0.606132 5.54858e-05 -3.803 4.99809 -0.00169919 
0.79428 0.606241 -0.00233504 -3.96356 5.00105 0.127294 
0 0 0 0 0 0 


0.745739 0.666678 2.40159e-05 -4.18548 4.68425 -0.00298429 
0.743311 0.666759 7.82668e-05 -4.16049 4.6765 0.230358 
0 0 0 0 0 0 


0.69116 0.723118 -5.12324e-06 -4.5423 4.34148 -0.00115172 
0.690471 0.723065 0.00229032 -4.32022 4.33046 0.0809561 
0 0 0 0 0 0 


0.632312 0.775103 -1.65219e-06 -4.86803 3.97184 0.00146597 
0.634277 0.774968 0.00184938 -4.70328 3.97073 -0.131961 
0 0 0 0 0 0 


0.56959 0.822312 2.29522e-05 -5.16242 3.57776 0.0021436 
0.572577 0.822228 -0.000313901 -5.16564 3.58621 -0.187652 
0 0 0 0 0 0 


0.502704 0.86485 4.55534e-05 -5.42784 3.15748 0.00123119 
0.504714 0.8649 -0.00232628 -5.56871 3.16882 -0.114474 
0 0 0 0 0 0 


0.409901 0.91254 4.6101e-05 -5.72682 2.57442 -0.00132643 
0.408955 0.912723 -0.00262283 -5.9057 2.57667 0.0918789 
0 0 0 0 0 0 


0.337117 0.941878 1.75674e-05 -5.91289 2.11731 -0.00299419 
0.334707 0.942001 -0.000509343 -5.93758 2.10524 0.226469 
0 0 0 0 0 0 


0.262225 0.965418 -1.60796e-05 -6.06346 1.64705 -0.00176842 
0.261046 0.965343 0.0020127 -5.85926 1.63119 0.126781 
0 0 0 0 0 0 


0.1857 0.983011 -1.94931e-05 -6.17374 1.16645 0.00107517 
0.187275 0.982821 0.00208145 -5.98312 1.16502 -0.103849 
0 0 0 0 0 0 


0.108048 0.994549 2.55629e-06 -6.24419 0.678692 0.00210636 
0.111019 0.994425 8.46137e-05 -6.21754 0.689264 -0.187571 
