0 0.00271359 0.000633106 90 0.00271187 


0 0.999997 2.99999e-06 0 0.999994 




0.021625 0.00276781 0.0252146 89.9065 0.00269802 


0.021625 0.999921 0.000455587 0.0231481 0.999465 




0.034125 0.00272796 0.0361452 89.7827 0.00262935 


0.034125 0.999818 0.000773472 0.0119366 0.999045 




0.34975 0.999954 0.000472844 0.021345 0.999481 




0.36225 0.00273119 0.0271489 88.1151 0.00265704 


0.36225 0.99949 0.000960089 0.00892997 0.99853 




0.37725 0.00273809 0.0284824 88.1847 0.0026601 


0.37725 0.999516 0.000918509 0.0154052 0.998598 




0.396625 0.0027467 0.0228367 88.8527 0.00268398 


0.396625 1.00021 0.000159791 0.0212851 1.00005 




0.4145 0.00272791 0.0123738 89.0011 0.00269415 


0.4145 1.00041 0.000193992 0.00879207 1.00021 




0.427 0.00276256 0.0214506 89.2691 0.0027033 


0.427 1.00014 0.000283583 0.0220369 0.999858 




0.4395 0.00274257 0.0325461 89.6317 0.00265331 


0.4395 0.999859 0.000687618 0.016461 0.999171 




0.452 0.00271462 0.0424079 89.703 0.0025995 


0.452 0.999765 0.000840725 0.00229245 0.998924 




0.469625 0.00276541 0.0344102 89.8489 0.00267025 


0.469625 0.999907 0.000492316 0.0237148 0.999414 




0.488625 0.00271726 0.014582 89.9926 0.00267764 


0.488625 1.00003 2.05569e-05 0.00738125 1.00001 




0.501125 0.00273683 0.0117331 89.9931 0.00270472 


0.501125 1.00003 9.9333e-05 0.015484 0.999933 




0.513625 0.00276936 0.0246475 89.9407 0.00270111 


0.513625 1.00007 0.000445361 0.02328 0.999625 




0.526125 0.00272929 0.0403834 89.8416 0.00261908 


0.526125 1.00015 0.000756336 0.0125221 0.999391 




0.543125 0.0027337 0.043195 89.8005 0.00261561 


0.543125 1.00012 0.000729565 0.0141749 0.999395 




0.557125 0.00276295 0.0365891 89.5076 0.00266186 


0.557125 0.999875 0.00030271 0.0229023 0.999572 




0.575625 0.00271965 0.0191211 89.2777 0.00266764 


0.575625 0.99962 0.000190553 0.00431695 0.999429 




0.588125 0.00274979 0.0209662 89.1228 0.00269214 


0.588125 0.999834 0.000184563 0.021179 0.99965 




0.600625 0.00275474 0.0279443 88.6325 0.00267776 


0.600625 1.00025 0.000659026 0.0221625 0.999587 




0.613125 0.00272686 0.0374495 88.386 0.00262475 


0.613125 1.00052 0.000983584 0.00666224 0.999534 




0.63225 0.00274794 0.0397965 88.154 0.00263858 


0.63225 1.00016 0.00060434 0.0205294 0.999556 




0.649 0.00274036 0.0359093 87.587 0.00264196 


0.649 0.999409 0.000248537 0.0128653 0.99916 




0.663625 0.00273602 0.0306731 87.5252 0.0026521 


0.663625 0.999409 0.000247381 0.0138177 0.999162 




0.676125 0.00274542 0.0277228 87.2135 0.00266931 


0.676125 0.999987 0.000385133 0.0246524 0.999602 




0.688625 0.00274117 0.0267736 86.8543 0.00266778 


0.688625 1.00058 0.000993096 0.0165401 0.99959 




0.70575 0.00273839 0.0324128 86.7877 0.00264963 


0.70575 1.00064 0.00105266 0.0108127 0.999583 




0.719875 0.0027423 0.0387338 86.6221 0.00263608 


0.719875 0.999892 0.0003083 0.0218921 0.999584 




0.737375 0.00274205 0.0396149 86.4888 0.00263343 


0.737375 0.999156 0.000431984 0.00199778 0.998725 




0.749875 0.00274079 0.034704 86.5088 0.00264568 


0.749875 0.999491 9.67889e-05 0.0203794 0.999394 




0.762375 0.0027394 0.0288499 86.5739 0.00266037 


0.762375 1.00022 0.000629076 0.0236823 0.999587 




0.774875 0.00273859 0.0278592 86.6166 0.0026623 


0.774875 1.00073 0.00114225 0.00968328 0.999587 




0.793 0.00274303 0.0348909 86.7175 0.00264732 


0.793 1.00043 0.000832865 0.0184488 0.999594 




0.807125 0.00274157 0.0374109 87.046 0.00263901 


0.807125 0.999601 7.47576e-05 0.0184027 0.999526 




0.8225 0.0027377 0.0338574 87.1313 0.00264501 


0.8225 0.999261 0.000365881 0.0071704 0.998895 




0.835 0.00274801 0.0316974 87.3704 0.0026609 


0.835 0.999693 0.00013607 0.0231819 0.999557 




0.8475 0.00274217 0.0326805 87.8559 0.00265256 


0.8475 1.00029 0.000729205 0.0207643 0.99956 




0.86075 0.00272755 0.0387751 88.0164 0.00262179 


0.86075 1.0006 0.00104707 0.00371744 0.999548 




0.877 0.00275232 0.0413627 88.2617 0.00263848 


0.877 1.00026 0.000662949 0.0210007 0.999593 




0.893625 0.00273374 0.0329293 88.813 0.00264372 


0.893625 0.99962 0.000152823 0.0128 0.999467 




0.906125 0.00272834 0.0266546 88.8566 0.00265561 


0.906125 0.999554 0.000208191 0.00942174 0.999346 




0.918625 0.00276177 0.0296317 89.1344 0.00267993 


0.918625 0.999832 0.000262468 0.0232531 0.99957 




0.931125 0.00274528 0.0409627 89.5411 0.00263283 


0.931125 1.00014 0.000670936 0.0186931 0.999467 




0.945875 0.00271597 0.0535831 89.6385 0.00257044 


0.945875 1.00025 0.000844913 0.00509067 0.999409 




0.960375 0.00276103 0.0501727 89.7719 0.0026225 


0.960375 1.00012 0.000550868 0.0224918 0.999564 




0.976 0.00273179 0.0359483 89.965 0.00263359 


0.976 0.999945 7.36062e-05 0.0140606 0.999871 




0.9885 0.00272098 0.0279259 89.9754 0.002645 


0.9885 0.99993 3.63654e-05 0.0081017 0.999894 




1.001 0.00276675 0.0316125 89.979 0.00267928 


1.001 0.999936 0.000300912 0.0221482 0.999635 




1.0135 0.00274979 0.0463689 89.9158 0.00262228 


1.0135 0.999895 0.000647864 0.0180962 0.999247 




1.029 0.00271419 0.0616817 89.8779 0.00254678 


1.029 0.999857 0.000805295 0.00612224 0.999052 




1.04288 0.00275839 0.0577895 89.7555 0.00259898 


1.04288 0.999985 0.000533352 0.0232325 0.999452 




1.05825 0.00273603 0.0450986 89.4365 0.00261263 


1.05825 1.00029 0.000138945 0.0160276 1.00015 




1.07075 0.00272331 0.0372268 89.3982 0.00262193 


1.07075 1.00033 0.00016126 0.00642471 1.00016 




1.08325 0.00275846 0.0389389 89.1437 0.00265105 


1.08325 1.00005 0.000288746 0.0209617 0.999766 




1.09575 0.00274901 0.0473629 88.6561 0.00261881 


1.09575 0.999682 0.000744565 0.0174062 0.998937 




1.1115 0.0027241 0.0587632 88.4929 0.00256402 


1.1115 0.999501 0.000969838 0.00650379 0.998532 




1.124 0.00274686 0.0601886 88.3039 0.00258153 


1.124 0.999807 0.000636857 0.0229986 0.99917 




1.1385 0.00274447 0.0575036 87.785 0.00258665 


1.1385 1.00049 0.000174773 0.0198824 1.00031 




1.15175 0.00273293 0.0512201 87.6966 0.00259295 


1.15175 1.00066 0.00033277 0.00379657 1.00033 




1.16425 0.0027444 0.0478638 87.4761 0.00261304 


1.16425 1.00021 0.000192185 0.0196724 1.00002 




1.17675 0.00274388 0.0465862 87.0221 0.00261606 


1.17675 0.999592 0.000807434 0.0174231 0.998785 




1.1935 0.00273666 0.0519784 86.8547 0.00259441 


1.1935 0.999271 0.00114155 0.00699216 0.998131 




1.206 0.00274138 0.0578053 86.7702 0.00258291 


1.206 0.999706 0.000706179 0.0237403 0.999 




1.22 0.00274351 0.0614175 86.5565 0.00257501 


1.22 1.00058 0.000174084 0.0203887 1.0004 




1.2335 0.00274165 0.058483 86.5187 0.00258131 


1.2335 1.00081 0.000407152 0.00427318 1.0004 




1.246 0.00273967 0.0523829 86.5283 0.00259616 


1.246 1.00028 0.000130523 0.0195517 1.00015 




1.2585 0.00273832 0.0481865 86.5544 0.00260637 


1.2585 0.999582 0.000824255 0.0167527 0.998758 




1.274 0.00273939 0.0510757 86.5611 0.00259948 


1.274 0.99922 0.00118549 0.00552327 0.998036 




1.2865 0.0027433 0.0566964 86.6637 0.00258776 


1.2865 0.999611 0.000789293 0.0231712 0.998822 




1.30063 0.00274172 0.0587493 86.9446 0.00258065 


1.30063 1.00048 0.000110048 0.0211344 1.00037 




1.31375 0.00273866 0.0552195 86.9965 0.00258743 


1.31375 1.00076 0.000388045 0.00334406 1.00038 




1.32625 0.00274664 0.0516474 87.2091 0.00260479 


1.32625 1.00034 0.000100642 0.0191204 1.00024 




1.33875 0.00274247 0.05188 87.6982 0.00260019 


1.33875 0.999746 0.000683573 0.0180061 0.999062 




1.35525 0.00272867 0.0595647 87.9005 0.00256614 


1.35525 0.999385 0.0010554 0.00436862 0.998331 




1.36775 0.00274837 0.0626089 88.0706 0.00257629 


1.36775 0.999657 0.000752001 0.0224301 0.998905 




1.38263 0.00274203 0.0584018 88.5926 0.00258189 


1.38263 1.00031 0.0001209 0.0203615 1.00019 




1.39525 0.00272576 0.0504627 88.6777 0.00258821 


1.39525 1.0005 0.000249208 0.00397446 1.00025 




1.40775 0.00275623 0.0498906 88.8893 0.00261872 


1.40775 1.00025 0.00017608 0.019483 1.00008 




1.42025 0.00275503 0.0575435 89.3708 0.0025965 


1.42025 0.999912 0.000578419 0.0191109 0.999334 




1.43588 0.00271477 0.0744641 89.5757 0.00251262 


1.43588 0.999715 0.000855616 0.000670729 0.99886 




1.44888 0.00274666 0.0743059 89.6484 0.00254256 


1.44888 0.999808 0.000682757 0.0201572 0.999125 




1.46225 0.00275399 0.0684408 89.8801 0.00256551 


1.46225 1.00002 0.000219677 0.0228787 0.999802 




1.47575 0.00271497 0.0547968 89.9414 0.0025662 


1.47575 1.00011 5.04013e-05 0.00379542 1.00006 




1.48825 0.0027533 0.0543199 89.9643 0.00260374 


1.48825 1.00008 0.000173778 0.0187314 0.999904 




1.50075 0.00276769 0.0636178 89.9737 0.00259161 


1.50075 1.00007 0.000516302 0.0212239 0.999555 




1.51425 0.00271859 0.0841941 89.931 0.0024897 


1.51425 1.0001 0.000772062 0.00723849 0.999332 




1.52963 0.00273655 0.0870435 89.9021 0.00249835 


1.52963 1.00007 0.000694417 0.0163255 0.999377 




1.54213 0.00276104 0.083304 89.7017 0.00253104 


1.54213 0.999883 0.000299366 0.0240304 0.999583 




1.55625 0.00271976 0.0686874 89.5452 0.00253294 


1.55625 0.999676 0.000172836 0.00553582 0.999503 




1.56875 0.00274245 0.0670258 89.4682 0.00255864 


1.56875 0.999795 0.000133049 0.0174778 0.999662 




1.58125 0.0027637 0.0713647 89.0295 0.00256647 


1.58125 1.00012 0.000505454 0.0227852 0.999613 




1.59375 0.00273362 0.0842658 88.6393 0.00250327 


1.59375 1.0004 0.000865582 0.0123765 0.999538 




1.60988 0.00273133 0.0918972 88.5657 0.00248033 


1.60988 1.00039 0.00086547 0.0120348 0.999525 




1.62238 0.0027533 0.0931315 88.2154 0.00249688 


1.62238 0.999919 0.00035571 0.0235933 0.999564 




1.63638 0.00273519 0.0865607 87.8724 0.00249843 


1.63638 0.999344 0.000336123 0.00837832 0.999008 




1.64888 0.00273725 0.0822586 87.8172 0.00251209 


1.64888 0.999487 0.000201466 0.0156885 0.999285 




1.66138 0.0027474 0.0794253 87.3969 0.00252919 


1.66138 1.00005 0.000443924 0.0236362 0.999604 




1.67388 0.00273994 0.0812919 86.9705 0.00251721 


1.67388 1.00055 0.000964248 0.0151859 0.99959 




1.69025 0.0027371 0.0881595 86.8919 0.0024958 


1.69025 1.00064 0.00105714 0.00941454 0.99958 




1.70275 0.00274402 0.093687 86.7362 0.00248694 


1.70275 1.00004 0.000453837 0.0228575 0.999582 




1.71675 0.00274396 0.0947477 86.5483 0.00248398 


1.71675 0.999208 0.000385741 0.00994804 0.998822 




1.72925 0.00274094 0.0901256 86.5415 0.00249391 


1.72925 0.999294 0.000299335 0.0143683 0.998995 




1.74175 0.00273823 0.0840783 86.5182 0.00250801 


1.74175 0.999938 0.000349136 0.0238275 0.999589 




1.75425 0.00273721 0.0817019 86.5082 0.00251358 


1.75425 1.00054 0.000953067 0.0165761 0.999589 




1.77063 0.00274035 0.0867461 86.5093 0.00250264 


1.77063 1.00072 0.00112959 0.00813256 0.999591 




1.78313 0.0027444 0.0921445 86.6506 0.00249152 


1.78313 1.00015 0.000553646 0.0226266 0.999595 




1.79688 0.00274145 0.0923117 86.8422 0.00248838 


1.79688 0.999304 0.000307489 0.0118027 0.998996 




1.80938 0.00274163 0.0884159 86.8737 0.00249923 


1.80938 0.999287 0.000323413 0.0123209 0.998964 




1.82188 0.00274658 0.0847658 87.2115 0.00251377 


1.82188 0.999829 0.000253979 0.0234605 0.999576 




1.83438 0.0027373 0.0870098 87.6786 0.00249913 


1.83438 1.00037 0.00080827 0.0178125 0.999564 




1.85088 0.00273107 0.094635 87.8027 0.00247261 


1.85088 1.0006 0.00103965 0.0067531 0.999561 




1.86338 0.00275131 0.0979487 88.0468 0.00248182 


1.86338 1.00022 0.000621002 0.0225455 0.999599 




1.87725 0.00273659 0.0922887 88.4684 0.00248404 


1.87725 0.999567 0.000166858 0.0144904 0.9994 




1.88975 0.002732 0.0866823 88.5145 0.00249518 


1.88975 0.99949 0.000237307 0.00944432 0.999253 




1.90225 0.00276189 0.0866179 88.8495 0.00252266 


1.90225 0.999809 0.000241916 0.0224073 0.999567 




1.91475 0.00274854 0.0961591 89.3634 0.00248424 


1.91475 1.00014 0.000639092 0.0187124 0.999497 




1.93225 0.00271648 0.112269 89.5329 0.0024115 


1.93225 1.0003 0.000852292 0.00622309 0.999443 




1.94475 0.00275439 0.112539 89.6563 0.00244442 


1.94475 1.00015 0.000593444 0.0226394 0.999554 




1.95725 0.00274237 0.104448 89.8723 0.00245594 


1.95725 0.99991 0.00012149 0.0194462 0.999789 




1.96975 0.00271856 0.0947666 89.9045 0.00246093 


1.96975 0.999851 6.53121e-05 0.00427992 0.999786 




1.98225 0.00276421 0.0961841 89.9587 0.00249834 


1.98225 0.999905 0.000231793 0.0203136 0.999673 




1.99475 0.00276409 0.107568 90.0041 0.00246677 


1.99475 0.99993 0.000553812 0.0195463 0.999377 




2.01213 0.00271034 0.13129 89.9825 0.0023545 


2.01213 0.999912 0.000784115 0.00408781 0.999128 




2.02463 0.00274235 0.131353 89.9485 0.00238213 


2.02463 0.999956 0.000644952 0.0201883 0.999311 




2.03713 0.00275347 0.126415 89.7673 0.00240539 


2.03713 1.00015 0.000211316 0.0244214 0.999941 




2.04963 0.00271853 0.114533 89.6867 0.00240717 


2.04963 1.00029 0.000171848 0.00230915 1.00012 




2.06212 0.00275097 0.114777 89.5664 0.00243522 


2.06212 1.00014 0.000166994 0.0173921 0.999971 




2.07462 0.00276451 0.120757 89.0925 0.00243068 


2.07462 0.999847 0.000542765 0.0197256 0.999304 




2.08962 0.00272559 0.137848 88.6909 0.00234987 


2.08962 0.999586 0.000883766 0.0066121 0.998702 




2.10362 0.00273124 0.143575 88.6444 0.0023391 


2.10362 0.999637 0.000835317 0.0158258 0.998802 




2.11612 0.00275302 0.144736 88.3083 0.00235456 


2.11612 1.00013 0.00030464 0.0272547 0.999823 




2.12862 0.00273446 0.138465 88.0488 0.00235583 


2.12862 1.00066 0.000362051 0.0105062 1.0003 




2.14112 0.0027389 0.134784 87.9733 0.00236974 


2.14112 1.00047 0.000182298 0.0133693 1.00029 




2.15362 0.00274865 0.132693 87.483 0.00238392 


2.15362 0.999928 0.000460251 0.0195979 0.999468 




2.16625 0.00273931 0.135704 86.9962 0.00236758 


2.16625 0.999477 0.000927347 0.011532 0.99855 




2.18287 0.00273613 0.143133 86.896 0.0023445 


2.18287 0.999366 0.00104908 0.0123893 0.998318 




2.19537 0.0027453 0.148571 86.7524 0.00233743 


2.19537 0.99994 0.00047381 0.0273338 0.999466 




2.20787 0.00274564 0.149613 86.5739 0.00233485 


2.20787 1.00079 0.000391498 0.0161524 1.0004 




2.22037 0.00274125 0.145146 86.5605 0.00234337 


2.22037 1.00072 0.0003263 0.00986808 1.0004 




2.23287 0.00273727 0.139205 86.491 0.00235623 


2.23287 1.00009 0.000314318 0.019215 0.999776 




2.24537 0.00273556 0.136525 86.4256 0.00236209 


2.24537 0.999523 0.000881309 0.0132962 0.998642 




2.26225 0.00273971 0.141006 86.4056 0.00235339 


2.26225 0.999263 0.00114084 0.00948603 0.998123 




2.27475 0.00274531 0.14662 86.503 0.00234279 


2.27475 0.999754 0.00064602 0.0264506 0.999108 




2.28725 0.0027447 0.147884 86.6567 0.0023388 


2.28725 1.00066 0.000269713 0.0196462 1.00039 




2.29975 0.00274285 0.144262 86.6835 0.00234716 


2.29975 1.00077 0.000376489 0.00704859 1.00039 




2.31225 0.0027451 0.140108 86.9878 0.00236049 


2.31225 1.00023 0.000185878 0.0189576 1.00005 




2.32475 0.00273759 0.141079 87.49 0.00235138 


2.32475 0.999701 0.000723946 0.015184 0.998978 




2.34162 0.00272873 0.149065 87.689 0.00232197 


2.34162 0.99938 0.00105183 0.00560858 0.998329 




2.35412 0.0027473 0.153044 87.836 0.00232684 


2.35412 0.999661 0.000744259 0.0242481 0.998917 




2.36662 0.00274364 0.150962 88.2118 0.00232946 


2.36662 1.00036 0.000113136 0.0229243 1.00025 




2.37912 0.00273169 0.144911 88.2808 0.00233584 


2.37912 1.00058 0.000293679 0.00437354 1.00028 




2.39162 0.00275918 0.144036 88.5796 0.00236176 


2.39162 1.00026 0.000172232 0.0185914 1.00009 




2.40412 0.0027561 0.15085 89.1927 0.00234034 


2.40412 0.99992 0.000551252 0.0174502 0.999369 




2.421 0.00271387 0.169976 89.5255 0.00225258 


2.421 0.999688 0.000849288 0.000474553 0.998839 




2.4335 0.00273681 0.172828 89.5723 0.00226382 


2.4335 0.999757 0.000737543 0.0193813 0.999019 




2.446 0.00275196 0.170291 89.7958 0.00228333 


2.446 1.00005 0.00023299 0.0262615 0.999814 




2.4585 0.00271806 0.159332 89.8675 0.00228499 


2.4585 1.0002 0.000104919 0.00410844 1.00009 




2.471 0.00275796 0.160191 89.9298 0.00231616 


2.471 1.00013 0.000165054 0.0176576 0.99996 




2.4835 0.00277522 0.168803 90.0574 0.00230675 


2.4835 1.00006 0.00046984 0.0195299 0.999593 




2.4995 0.00271831 0.195161 90.0833 0.0021878 


2.4995 1.00005 0.000731144 0.00648351 0.999323 




2.514 0.00272359 0.202181 90.0751 0.00217293 


2.514 1.00005 0.000721771 0.0141036 0.999327 




2.5255 0.00275631 0.201128 89.9847 0.00220194 


2.5255 0.999935 0.000381111 0.0269901 0.999554 




2.53194 0.0027423 0.195924 89.9104 0.00220502 


2.53194 0.999812 0.000133697 0.0225158 0.999679 




2.54444 0.00272317 0.188243 89.8767 0.00221055 


2.54444 0.999746 0.000147838 0.00699634 0.999598 




2.55694 0.00276543 0.190911 89.6419 0.00223748 


2.55694 0.999951 0.000265076 0.020514 0.999686 




2.56944 0.00276173 0.201058 89.1053 0.00220646 


2.56944 1.00019 0.000603348 0.0184278 0.999587 




2.58694 0.00271834 0.221796 88.7335 0.00211543 


2.58694 1.0004 0.00087927 0.00158963 0.999517 




2.59944 0.00273472 0.22557 88.6841 0.00211785 


2.59944 1.00029 0.000768155 0.0168573 0.999526 




2.60906 0.00275182 0.226564 88.4434 0.00212836 


2.60906 0.999873 0.000311686 0.0266111 0.999562 




2.61556 0.00274354 0.223965 88.2839 0.00212909 


2.61556 0.999476 0.000239626 0.0205247 0.999237 




2.623 0.0027322 0.220212 88.243 0.00213054 


2.623 0.999296 0.000415824 0.00335436 0.998881 




2.62925 0.00273596 0.218955 88.2127 0.00213691 


2.62925 0.99943 0.000282034 0.0122418 0.999149 




2.6355 0.00274496 0.217976 88.052 0.00214663 


2.6355 0.999674 0.000137198 0.0193655 0.999537 




2.64175 0.00275017 0.217231 87.7545 0.00215275 


2.64175 0.99993 0.000322473 0.0215999 0.999608 




2.65019 0.00274715 0.218245 87.2854 0.00214759 


2.65019 1.00023 0.000632589 0.0195023 0.999602 




2.66756 0.00273252 0.22624 86.8036 0.00211431 


2.66756 1.00062 0.00103361 0.00402816 0.999583 




2.68006 0.00273892 0.231897 86.7814 0.00210377 


2.68006 1.00052 0.000945669 0.0143434 0.999579 




2.69056 0.00274857 0.235989 86.6383 0.00209994 


2.69056 0.999898 0.000320774 0.0261953 0.999577 




2.69681 0.00274922 0.236627 86.545 0.00209868 


2.69681 0.99934 0.000268221 0.0209852 0.999072 




2.70431 0.00274589 0.235073 86.5149 0.00210041 


2.70431 0.999051 0.000552627 0.00278065 0.998499 




2.71056 0.00274267 0.232616 86.5103 0.00210468 


2.71056 0.999218 0.000386282 0.0121642 0.998832 




2.71681 0.0027395 0.229673 86.4695 0.00211031 


2.71681 0.999526 9.3535e-05 0.0194354 0.999433 




2.72306 0.00273647 0.226861 86.3956 0.00211567 


2.72306 0.999843 0.000255217 0.0217307 0.999588 




2.73206 0.00273343 0.224143 86.2888 0.00212075 


2.73206 1.00024 0.000645246 0.0194874 0.999591 




2.74956 0.00273602 0.225752 86.203 0.00211836 


2.74956 1.00069 0.00110181 0.00387996 0.999591 




2.76206 0.00274394 0.231172 86.2219 0.00210962 


2.76206 1.00058 0.000988229 0.0157253 0.999592 




2.77125 0.00274894 0.234661 86.3088 0.00210387 


2.77125 0.999986 0.000390862 0.0261924 0.999595 




2.77775 0.00274905 0.235247 86.3683 0.00210234 


2.77775 0.999382 0.000216916 0.0209703 0.999166 




2.78512 0.00274678 0.233847 86.3805 0.00210445 


2.78512 0.999075 0.000525353 0.00271113 0.99855 




2.79137 0.00274557 0.231777 86.4039 0.00210921 


2.79137 0.999209 0.000388531 0.0112937 0.998821 




2.79762 0.00274502 0.229484 86.5196 0.00211509 


2.79762 0.999484 0.000113885 0.0187756 0.999371 




2.80387 0.0027437 0.227687 86.7413 0.00211899 


2.80387 0.999773 0.000194271 0.0213824 0.999579 




2.813 0.00273835 0.22758 87.1485 0.00211516 


2.813 1.00014 0.000563742 0.0195624 0.999574 




2.831 0.00272618 0.235466 87.5609 0.00208425 


2.831 1.00057 0.00100812 0.00442085 0.999565 




2.8435 0.00273913 0.24031 87.6026 0.00208089 


2.8435 1.0005 0.00092677 0.0162359 0.999576 




2.8515 0.00275083 0.242329 87.78 0.00208423 


2.8515 1.00011 0.000505482 0.0264938 0.999607 




2.85775 0.00274676 0.241067 87.9414 0.0020846 


2.85775 0.999647 9.58926e-05 0.0238689 0.999551 




2.86519 0.00273471 0.237353 88.0027 0.00208562 


2.86519 0.999333 0.000366505 0.006215 0.998967 




2.87144 0.00273759 0.235997 88.0198 0.00209153 


2.87144 0.999387 0.000307143 0.0083433 0.99908 




2.87769 0.00275075 0.235534 88.1532 0.00210286 


2.87769 0.999565 0.000144236 0.0168852 0.999421 




2.88394 0.00276259 0.235736 88.4367 0.00211135 


2.88394 0.999758 0.000193334 0.0203622 0.999564 




2.89287 0.0027621 0.240028 88.9642 0.00209912 


2.89287 0.999994 0.000450071 0.0196489 0.999544 




2.91062 0.00271758 0.261201 89.5851 0.00200775 


2.91062 1.00028 0.000798342 0.00694662 0.999479 




